unixtime	degrees
	
1474549031	27.2
	
	
1474549871	28.3
	
	
1474550781	27.6
	
	
	
	
	
	
	
	
	
1507400780	10.2
	
	
	
	
	
1507402585	10.1
	
	
1507403475	10.1
	
	
	
	
	
1507405280	10.2
	
	
	
	
	
1507407080	9.8
	
	
1507407975	9.6
	
	
	
1507408885	9.5
	
1507409775	9.4
	
	
1507410670	9.1
	
	
1507411580	9
	
	
1507412470	9
	
	
	
1507413380	8.9
	
1507414275	9
	
	
	
	
	
1507416075	9.2
	
	
1507416970	9.1
	
	
1507417880	9.2
	
	
1507418770	9
	
	
	
	
	
1507420575	8.8
	
	
1507421485	8.8
	
	
	
	
	
1507423270	8.9
	
	
1507424179	9
	
	
	
1507425070	9
	
1507425980	8.8
	
	
	
	
	
1507427785	8.9
	
	
1507428675	8.8
	
	
	
	
	
1507430480	8.7
	
	
1507431370	8.6
	
	
1507432280	8.7
	
	
1507433174	8.7
	
	
	
1507434084	8.8
	
1507434975	8.8
	
	
1507435869	8.9
	
	
1507436780	9.1
	
	
1507437670	9.1
	
	
	
1507438580	9.2
	
1507439475	9.3
	
	
	
	
	
1507441275	9.5
	
	
1507442169	9.5
	
	
	
	
	
1507443970	9.8
	
	
	
	
	
1507445774	10.6
	
	
1507446685	11.1
	
	
	
	
	
1507448470	12.3
	
	
1507449379	13
	
	
	
1507450287	13.3
	
1507451180	13.4
	
	
	
	
	
1507452981	13.4
	
1507453875	13.6
	
	
	
	
	
1507455680	14.9
	
	
1507456570	15.7
	
	
1507457480	16.7
	
	
1507458375	16.1
	
	
	
1507459285	16.5
	
1507460175	17
	
	
1507461069	18.5
	
	
1507461979	17.3
	
	
1507462870	16.3
	
	
1507463799	15.5
	
	
1507464675	15.8
	
	
	
	
	
1507466475	17.8
	
	
1507467370	15.8
	
	
	
	
	
1507469170	15.8
	
	
1507470080	15.4
	
	
	
1507470974	15
	
1507471884	14.6
	
	
	
	
	
1507473685	14.9
	
	
1507474579	15.2
	
	
	
	
	
1507476380	15.5
	
	
1507477271	13.7
	
	
1507478181	12.3
	
1507479075	11.9
	
	
	
	
	
1507480879	11.1
	
	
1507481770	11.1
	
	
1507482680	11
	
	
1507483575	10.7
	
	
	
1507484484	10.6
	
1507485375	10.5
	
	
1507486270	10.5
	
	
1507487179	10.6
	
	
1507488070	10.5
	
	
	
	
	
1507489874	10.4
	
	
	
	
	
1507491675	10.2
	
	
1507492569	10.2
	
	
	
	
	
1507494370	9.9
	
	
1507495280	9.7
	
	
	
1507496174	9.6
	
1507497084	9.4
	
	
	
	
	
1507498869	8.3
	
	
1507499779	8
	
	
	
	
	
1507501580	8.8
	
	
1507502474	9
	
	
1507503384	9
	
	
1507504275	9.1
	
	
	
	
	
1507506079	8.9
	
	
1507506970	8.8
	
	
1507507880	8.7
	
	
1507508774	8.6
	
	
	
1507509684	8.4
	
1507510575	8.2
	
	
	
	
	
1507512379	8.2
	
	
1507513270	8.1
	
	
	
	
	
1507515074	7.8
	
	
1507515984	7.7
	
	
1507516875	7.4
	
	
1507517785	7.4
	
	
	
	
	
1507519570	7
	
	
1507520480	7
	
	
	
1507521375	7.1
	
1507522285	7
	
	
	
	
	
1507524085	7.2
	
	
1507524980	7.3
	
	
	
	
	
1507526780	7.4
	
	
1507527675	7.6
	
	
1507528584	7.7
	
	
1507529475	8.7
	
	
	
	
	
1507531276	9.1
	
	
1507532170	9.2
	
	
1507533080	9.6
	
1507533971	10.1
	
	
1507534884	11.2
	
1507535775	11.8
	
1507536670	12.7
	
	
1507537576	12.3
	
1507538470	16.2
	
	
	
	
	
1507540274	15.2
	
1507541181	13.9
	
	
	
1507542075	16.3
	
1507542970	17.9
	
	
	
	
	
1507544770	16.9
	
	
1507545680	16.4
	
	
	
	
	
1507547481	18.3
	
	
1507548374	16.5
	
	
1507549270	14.3
	
1507550180	13.7
	
	
	
	
	
1507551980	15.5
	
	
1507552871	16.7
	
	
1507553781	16.5
	
1507554675	18.5
	
	
	
1507555585	16
	
1507556476	15.4
	
	
1507557369	16
	
	
1507558280	15.7
	
1507559171	15.1
	
	
	
	
	
1507560975	14.9
	
1507561869	16.2
	
	
	
1507562776	14.1
	
1507563670	13.8
	
	
	
	
	
1507565475	12.7
	
1507566381	12.6
	
	
	
1507567274	12.3
	
1507568169	11.3
	
	
	
	
1507569969	11.6
	
1507570880	11.5
	
	
1507571771	11.3
	
1507572684	10.5
	
	
1507573574	11.1
	
	
1507574469	10.2
	
1507575376	10.9
	
	
	
	
	
1507577179	10.6
	
	
1507578070	10.4
	
	
1507578984	9.9
	
1507579875	10
	
	
	
	
	
1507581679	9.9
	
	
1507582569	9.9
	
	
1507583479	10
	
	
1507584374	10
	
	
	
	
	
1507586175	10
	
	
1507587069	9.9
	
	
	
1507587979	9.8
	
1507588869	9.8
	
	
	
	
	
1507590674	9.9
	
	
1507591580	9.9
	
	
	
1507592475	9.8
	
1507593369	9.8
	
	
	
	
	
1507595169	9.8
	
	
1507596080	9.8
	
	
	
	
	
1507597881	9.8
	
	
1507598775	9.7
	
	
1507599669	9.8
	
1507600576	9.8
	
	
	
	
	
1507602379	9.9
	
	
1507603270	9.9
	
	
1507604180	9.9
	
1507605074	9.9
	
	
	
	
	
1507606875	10.1
	
1507607770	10
	
	
1507608679	10.1
	
1507609571	10.1
	
	
	
1507611374	10.3
	
1507612269	10.2
	
	
	
1507613175	10
	
1507614070	9.6
	
	
	
	
	
1507615871	10.6
	
1507616781	11
	
	
1507617691	11.3
	
1507618569	11.8
	
	
	
	
	
1507620369	11.7
	
1507621279	11.9
	
	
	
	
	
1507623080	12.1
	
	
1507623974	12.3
	
	
1507624869	13.7
	
1507625775	12.8
	
	
	
	
	
1507627579	12.9
	
1507628470	13.2
	
	
1507629381	13.3
	
1507630274	12.8
	
	
	
1507631184	12.7
	
1507632075	12.7
	
1507632969	12.9
	
	
	
1507633879	12.7
	
1507634770	12.7
	
	
	
	
1507636574	12.6
	
1507637469	13.2
	
	
	
1507638375	12.8
	
1507639269	12.7
	
	
	
	
1507641070	12.8
	
1507641980	13.1
	
	
	
	
	
1507643769	13.3
	
	
	
	
	
1507645569	13
	
1507646479	13.2
	
	
	
	
	
1507648280	13.1
	
	
1507649174	13.1
	
	
1507650084	13.1
	
1507650975	13
	
	
	
	
	
1507652780	12.8
	
1507653670	12.7
	
	
1507654584	12.2
	
1507655474	12.4
	
	
	
	
	
1507657275	12.4
	
1507658169	12.3
	
	
	
1507659079	12.3
	
1507659970	12.5
	
	
	
	
1507661774	12.4
	
1507662684	12.4
	
	
	
1507663575	12.5
	
1507664469	12.3
	
	
	
	
	
1507666270	12.6
	
1507667180	12.6
	
	
	
	
	
1507668969	12.3
	
	
1507669875	12.7
	
	
1507670769	12.7
	
1507671679	12.6
	
	
	
	
	
1507673480	12.6
	
1507674374	12.6
	
	
1507675269	12.2
	
1507676175	12.6
	
	
	
	
1507677979	12.4
	
1507678870	12.4
	
	
	
1507679784	12.1
	
1507680674	12.5
	
	
1507681569	11.7
	
	
1507682475	12.3
	
1507683369	12.2
	
	
	
1507684279	12.2
	
1507685170	12.3
	
	
	
	
	
1507686974	12.2
	
1507687869	11.7
	
	
1507688775	12.1
	
1507689669	12.1
	
	
	
	
	
1507691470	12.2
	
1507692380	12.2
	
	
	
	
	
1507694169	12.1
	
	
1507695075	12.3
	
	
1507695969	12.3
	
1507696879	12.4
	
	
	
	
	
1507698680	12.4
	
1507699574	12.4
	
	
1507700484	12.5
	
1507701375	12.6
	
	
1507702269	12.7
	
	
1507703179	12.9
	
1507704070	13
	
	
	
1507704984	13.3
	
1507705874	13.6
	
	
	
	
	
1507707675	13.9
	
1507708569	14.5
	
	
	
1507709479	16.2
	
1507710370	19.9
	
	
	
	
	
1507712174	18.1
	
1507713069	16.4
	
	
	
	
	
1507714869	15.8
	
	
	
	
	
1507716674	18.4
	
1507717580	22.6
	
	
	
	
	
1507719384	21.4
	
	
1507720275	19.9
	
	
1507721169	18.3
	
1507722079	17.6
	
	
	
	
1507723879	16.9
	
1507724774	16.7
	
	
	
1507725684	16.5
	
1507726575	16.4
	
	
1507727469	16.3
	
	
1507728379	16.2
	
1507729270	16
	
	
	
1507730184	17.1
	
1507731074	16.3
	
	
1507731969	17.1
	
	
1507732875	16.1
	
1507733769	15.8
	
	
	
1507734679	15.7
	
1507735570	15.7
	
	
	
	
	
1507737374	15.6
	
1507738284	15.4
	
	
	
	
	
1507740069	15.2
	
	
1507740979	14.9
	
	
1507741870	14.4
	
1507742780	14.3
	
	
	
	
	
1507744584	13
	
1507745475	12.6
	
	
1507746369	12.1
	
1507747279	12.3
	
	
	
	
	
1507749079	11.6
	
1507749974	11.2
	
	
	
1507750884	11.1
	
1507751774	11
	
	
1507752669	11.3
	
	
1507753579	11.5
	
1507754473	11.3
	
	
	
1507755380	11.7
	
1507756274	11.8
	
	
	
	
	
1507758075	11.8
	
1507758984	11.9
	
	
	
1507759879	11.9
	
1507760770	12
	
	
	
	
	
1507762574	12
	
1507763484	12.1
	
	
	
	
	
1507765269	12.2
	
	
1507766179	12.2
	
	
1507767069	12.2
	
1507767979	12.3
	
	
	
	
	
1507769784	11.9
	
1507770675	11.7
	
	
1507771584	11.7
	
1507772479	11.4
	
	
	
	
	
1507774279	11.1
	
1507775174	10.7
	
	
	
1507776084	10.4
	
1507776974	10.3
	
	
1507777885	10.2
	
1507778779	9.9
	
1507779669	10
	
	
	
1507780579	10.3
	
1507781474	10
	
	
	
	
	
1507783274	9.7
	
1507784184	9.5
	
	
	
1507785079	10
	
1507785969	10.2
	
	
	
	
	
1507787774	10.6
	
1507788684	10.8
	
	
	
	
	
1507790469	11.2
	
1507791379	11.8
	
	
1507792274	11.9
	
1507793179	12.6
	
	
	
	
	
1507794984	13.2
	
1507795874	13.8
	
	
	
	
	
1507797679	14.1
	
	
	
	
	
1507799479	15.7
	
1507800373	15.7
	
	
	
1507801283	15.8
	
1507802175	18.7
	
	
1507803069	17.9
	
	
1507803979	17.4
	
1507804873	19.4
	
	
	
1507805783	19
	
1507806674	19.1
	
	
	
	
	
1507808479	18.2
	
	
1507809369	19.5
	
	
	
	
	
1507811174	19.9
	
	
	
	
	
1507812974	19.8
	
1507813883	20
	
	
	
	
	
1507815668	19.5
	
1507816578	19.2
	
	
1507817473	19.4
	
1507818379	18.5
	
	
	
	
	
1507820184	18
	
1507821074	17.9
	
	
	
1507821984	17.2
	
1507822879	16.6
	
	
1507823773	16
	
1507824683	15.5
	
	
1507825573	15.1
	
	
	
1507826483	14.7
	
1507827378	14.4
	
	
	
	
	
1507829178	13.6
	
1507830069	13.6
	
	
1507830979	13.5
	
1507831873	13.3
	
	
	
	
	
1507833674	12.7
	
1507834584	12.6
	
	
	
	
	
1507836369	12.1
	
	
	
	
1507838173	12.2
	
1507839083	11.8
	
	
	
	
	
1507840884	11.3
	
1507841778	11.3
	
	
	
1507842673	10.5
	
1507843579	10.9
	
	
	
	
	
1507845384	10.9
	
1507846274	10.6
	
	
	
	
	
1507848079	10.3
	
	
1507848974	9.4
	
	
1507849879	10.2
	
	
1507850773	9.9
	
	
	
1507851683	10
	
1507852574	9.9
	
	
	
	
	
1507854378	9.9
	
1507855273	9.2
	
	
1507856183	9.7
	
1507857073	9.9
	
	
	
	
	
1507858873	9.8
	
1507859784	9.7
	
	
	
	
	
1507861573	9.1
	
1507862479	9.5
	
	
1507863374	9.2
	
1507864283	9.3
	
	
	
	
	
1507866084	8.9
	
1507866978	9.4
	
	
	
1507867873	9.6
	
1507868779	9.8
	
	
1507869673	9.9
	
	
1507870583	10.3
	
1507871474	10.6
	
	
	
1507872384	10.8
	
1507873278	10.9
	
	
1507874173	11
	
	
1507875079	11.3
	
1507875973	11.2
	
	
1507876883	11.4
	
1507877774	11.9
	
	
	
	
	
1507879578	13.1
	
1507880473	12.9
	
	
	
	
	
1507882273	17.2
	
	
	
	
1507884074	18.9
	
1507884969	19.3
	
	
1507885879	19.5
	
1507886773	17.8
	
1507887679	22.4
	
	
	
1507888573	19.2
	
1507889483	25.1
	
	
	
	
	
1507891283	24.6
	
1507892178	22.2
	
1507893073	22.6
	
1507893978	21.8
	
1507894873	25.9
	
1507895799	22
	
1507896673	21.6
	
1507897584	20.7
	
1507898478	20.3
	
1507899373	23.4
	
1507900278	20.3
	
1507901173	20.1
	
1507902083	19.5
	
1507902973	19.1
	
1507903883	19.2
	
1507904778	19.2
	
1507905673	21.7
	
	
	
	
1507907473	18.9
	
1507908383	20.3
	
	
1507909273	18.5
	
1507910183	18.2
	
	
	
	
	
1507911973	17.6
	
1507912878	17.3
	
	
	
1507913773	17.2
	
1507914683	17
	
	
	
	
	
1507916484	16
	
1507917378	15.4
	
	
	
1507918288	15
	
1507919179	14.9
	
	
1507920073	14.5
	
	
1507920983	14.7
	
1507921873	14.9
	
	
	
1507922784	14.9
	
1507923678	14.9
	
	
1507924573	14.4
	
	
1507925478	14.8
	
1507926373	14.8
	
	
	
1507927283	14.7
	
1507928173	14.6
	
	
	
	
1507929978	14.6
	
1507930873	14.2
	
	
1507931778	14.4
	
1507932673	14.4
	
	
	
	
	
1507934473	14.2
	
1507935383	14.2
	
	
	
	
	
1507937173	13.9
	
1507938078	13.9
	
	
	
	
	
1507939883	13.8
	
	
	
	
	
1507941683	13.7
	
1507942578	13.6
	
	
	
1507943488	13.6
	
1507944378	13.6
	
	
1507945273	13.6
	
	
1507946183	13.6
	
1507947073	13.5
	
	
	
1507947983	13.5
	
1507948878	13.5
	
	
1507949773	13.4
	
	
1507950678	13.4
	
1507951573	13.3
	
	
	
1507952483	13.3
	
1507953373	13.2
	
	
	
	
1507955178	13.2
	
1507956073	13.1
	
	
	
	
	
1507957873	13.1
	
	
	
	
	
1507959673	12.9
	
1507960583	13
	
	
	
	
1507962373	13.3
	
1507963278	13.4
	
	
	
	
	
1507965083	14
	
	
	
	
	
1507966888	15.6
	
	
1507967778	15
	
	
	
1507968688	15.2
	
1507969578	15.5
	
	
1507970473	15.9
	
	
1507971383	19.4
	
	
1507972273	17.8
	
	
	
1507973183	20.4
	
1507974078	24.5
	
1507974973	20.8
	
	
1507975878	33.3
	
1507976773	35
	
	
1507977703	19.7
	
	
1507978578	20.7
	
	
	
	
	
	
1507980378	20.9
	
1507981272	21
	
	
	
	
	
1507983073	20.3
	
	
1507983983	20.6
	
	
	
1507984878	21.9
	
1507985787	22.7
	
	
	
	
	
1507987573	22.2
	
	
1507988482	22
	
	
	
	
	
1507990283	21.6
	
	
1507991178	21.3
	
	
1507992083	20.9
	
1507992978	20.5
	
	
	
	
	
1507994778	19.9
	
	
1507995673	19.6
	
	
1507996583	19.3
	
1507997473	18.8
	
	
	
1507998387	18
	
1507999278	17.2
	
1508000172	16.5
	
	
1508001083	16
	
	
1508001973	15.7
	
	
	
	
	
1508003777	14.7
	
	
	
	
	
	
1508005577	14.1
	
1508006472	13.7
	
	
	
	
	
1508008273	13.1
	
	
1508009182	12.7
	
	
	
1508010077	12.4
	
1508010987	12.2
	
	
	
	
	
1508012772	11.5
	
	
1508013683	11.3
	
	
	
	
	
1508015483	10.9
	
	
1508016377	10.7
	
	
1508017288	10.4
	
	
1508018178	10.3
	
	
	
	
	
1508019982	9.7
	
	
1508020872	9.7
	
	
1508021783	9.7
	
	
1508022678	9.5
	
	
	
1508023587	9.2
	
1508024478	9.1
	
	
1508025372	9
	
	
	
1508026283	9
	
1508027173	8.9
	
	
	
	
	
1508028977	8.4
	
	
1508029887	8.2
	
	
	
1508030778	8.3
	
1508031673	8.9
	
	
	
	
	
1508033473	9.4
	
	
1508034383	9.4
	
	
	
1508035277	9.3
	
1508036188	9
	
	
	
	
	
1508037972	8.7
	
	
1508038883	9
	
	
	
	
	
1508040683	9
	
	
1508041578	9
	
	
1508042487	9
	
	
1508043377	8.9
	
	
	
	
	
1508045182	8.7
	
	
	
	
	
1508046983	8.7
	
	
1508047878	8.6
	
	
	
1508048787	8.8
	
1508049677	9.1
	
	
1508050572	9.4
	
	
	
1508051483	10
	
	
	
	
	
	
	
1508054178	11.4
	
	
1508055088	12.5
	
	
	
1508055977	14
	
1508056872	13.6
	
	
	
	
	
1508058673	12.9
	
	
1508059582	13.5
	
	
	
1508060478	14.1
	
1508061388	15
	
	
	
	
	
1508063173	16.9
	
	
1508064082	17.5
	
	
	
	
	
1508065883	18.5
	
	
1508066777	18.9
	
	
1508067688	19.4
	
	
1508068578	19.7
	
	
	
	
	
1508070382	20.6
	
	
1508071272	22.1
	
	
	
1508072182	23.2
	
1508073077	22.8
	
	
	
1508073987	22.8
	
1508074897	22.6
	
	
1508075772	22.6
	
	
	
1508076682	22.4
	
1508077572	22.3
	
	
	
	
	
1508079377	21.9
	
	
1508080287	21.5
	
	
	
1508081177	21
	
1508082072	20.6
	
	
	
1508082997	19.9
	
1508083872	19.2
	
	
1508084782	18.1
	
	
1508085692	17.4
	
	
1508086588	16.7
	
	
	
	
	
1508088373	15.9
	
	
1508089282	15.5
	
	
	
	
	
1508091082	14.5
	
	
	
	
	
1508092887	13.5
	
	
1508093778	13
	
	
	
	
	
1508095582	12.2
	
	
1508096472	12
	
	
	
1508097382	11.8
	
1508098277	11.4
	
	
	
	
	
1508100077	10.8
	
	
1508100972	10.6
	
	
	
1508101882	10.5
	
1508102772	10.3
	
	
	
	
	
1508104577	9.7
	
	
1508105487	9.8
	
	
	
1508106377	9.6
	
1508107272	9.3
	
	
	
1508108197	9.2
	
1508109072	9
	
	
1508109982	8.9
	
	
	
	
	
1508111787	8.6
	
	
	
	
	
1508113572	8.3
	
	
1508114482	8.1
	
	
	
	
	
1508116282	8.1
	
	
1508117177	7.9
	
	
1508118087	7.8
	
	
1508118977	7.7
	
	
	
	
	
1508120782	7.3
	
	
1508121672	7.5
	
	
	
1508122582	7.5
	
1508123477	7.3
	
	
	
	
	
1508125277	7.2
	
	
1508126172	7.5
	
	
	
1508127082	7.5
	
1508127972	7.5
	
	
	
	
	
1508129777	7.3
	
	
1508130687	7.2
	
	
1508131597	7.6
	
	
1508132472	7.6
	
	
	
1508133397	7.6
	
1508134272	7.8
	
	
1508135182	7.8
	
	
	
	
	
1508136987	8.4
	
1508137877	9
	
	
1508138772	9.6
	
	
1508139683	10.2
	
	
	
	
	
1508141482	11.4
	
	
1508142372	23.5
	
	
	
1508143287	12.9
	
1508144177	29
	
	
1508145073	14.2
	
	
1508145982	14.9
	
	
1508146872	15.6
	
	
	
1508147782	34.3
	
1508148678	16.7
	
	
	
	
	
1508150477	18.4
	
	
1508151373	19.1
	
	
	
1508152282	19.7
	
1508153172	36.5
	
	
	
	
	
1508154972	32.9
	
1508155882	28.8
	
	
	
	
	
1508157672	24.1
	
	
	
1508158597	26.4
	
1508159472	25.7
	
	
	
	
	
1508161292	24.1
	
1508162187	24.5
	
	
1508163077	24
	
	
1508163972	23.9
	
	
	
	
	
	
	
	
1508166682	22
	
	
	
	
	
	
1508168502	21.4
	
1508169377	20.7
	
	
	
	
	
	
	
	
	
	
	
	
1508172982	18
	
	
	
	
	
1508174802	16.9
	
1508175677	16.4
	
1508176572	15.3
	
	
	
1508177482	14.8
	
1508178372	15.2
	
	
	
	
	
1508180172	14.6
	
1508181082	14.3
	
	
	
	
	
1508182872	12.6
	
	
1508183776	13.2
	
	
1508184672	13.2
	
1508185582	13.1
	
	
	
	
	
1508187382	12.6
	
1508188277	12.5
	
	
	
1508189172	10.9
	
1508190076	12
	
1508190972	10.4
	
1508191882	10.2
	
	
1508192772	11.3
	
	
	
1508193681	11.1
	
1508194592	10.9
	
	
1508195472	9.4
	
	
1508196377	10.7
	
1508197272	10.5
	
	
	
1508198182	10.2
	
1508199071	10.1
	
	
1508199981	10
	
1508200877	9.8
	
1508201772	8.5
	
	
	
1508202682	8.3
	
1508203572	9.3
	
	
1508204482	9.2
	
1508205377	8.2
	
	
1508206281	9.6
	
	
	
	
	
1508208072	8.9
	
	
1508208976	10.3
	
	
1508209872	10.1
	
1508210782	8.7
	
	
	
	
	
1508212581	10
	
1508213477	10
	
	
1508214372	8.6
	
1508215276	10
	
	
1508216172	9.9
	
	
1508217082	9.8
	
1508217971	9.7
	
	
	
1508218881	9.7
	
1508219777	9.6
	
	
1508220672	8.7
	
	
1508221577	9.7
	
1508222472	10
	
	
	
1508223382	10.2
	
1508224271	10.9
	
	
	
	
	
1508226077	11.4
	
1508226972	11.2
	
	
	
	
	
1508228772	12.5
	
	
1508229682	16.8
	
1508230571	23.8
	
1508231482	28.3
	
	
	
	
	
1508233272	14.5
	
1508234177	35.6
	
	
	
1508235072	35.6
	
1508235982	36
	
	
	
	
1508237787	17.8
	
	
1508238677	18.4
	
	
1508239587	19.2
	
	
1508240482	19.6
	
	
	
	
	
1508242282	20.4
	
	
1508243177	20.8
	
	
	
1508244087	21.9
	
1508244977	24.7
	
	
1508245872	24.7
	
	
1508246782	24.2
	
	
1508247672	24.1
	
	
	
1508248582	23.9
	
1508249492	23.7
	
	
	
1508250402	23.6
	
1508251277	23.2
	
	
1508252172	22.7
	
	
	
	
	
1508253972	21.6
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
1508260272	16.2
	
	
	
	
	
	
	
	
	
	
	
	
1508264786	13.8
	
1508265676	13.6
	
	
	
	
	
1508267482	12.9
	
1508268371	12.7
	
	
	
	
1508270177	12.2
	
	
1508271072	11
	
	
1508271976	12.1
	
	
	
	
	
1508273781	10.5
	
1508274677	10.2
	
	
	
	
	
1508276477	11
	
	
	
	
	
	
	
1508279172	10.4
	
1508280081	10.3
	
	
1508280971	11.1
	
1508281881	11.5
	
	
	
	
1508283672	10.5
	
1508284576	11.6
	
	
1508285492	10.4
	
	
1508286382	10.9
	
	
	
	
	
1508288181	10.6
	
1508289077	10.8
	
	
	
	
	
1508290876	10.9
	
	
1508291786	10.9
	
1508292681	10.9
	
1508293571	10.8
	
	
	
1508294481	10.7
	
1508295377	10.6
	
1508296272	9.7
	
	
1508297176	10.7
	
1508298072	10.6
	
	
	
1508298982	10.5
	
1508299871	10.4
	
	
	
	
1508301677	10.3
	
1508302572	9.3
	
	
	
	
	
1508304372	9.2
	
1508305282	10.3
	
	
	
1508306177	9.3
	
1508307081	10.4
	
	
	
	
	
1508308872	10.2
	
1508309776	10.9
	
	
	
	
	
1508311581	11.2
	
	
	
	
	
1508313381	11.6
	
1508314276	12.7
	
	
	
	
	
1508316076	12.4
	
	
	
	
	
1508317882	13.8
	
1508318777	16.5
	
	
	
1508319687	17.1
	
1508320577	17.2
	
	
1508321472	16.3
	
	
1508322382	16.3
	
	
	
	
	
	
	
	
1508325077	16.1
	
	
	
	
	
1508326877	16.9
	
	
1508327772	17.2
	
	
	
	
	
1508329572	23.3
	
1508330482	19.6
	
	
	
1508331376	22.7
	
1508332281	22.6
	
	
	
	
	
1508334071	22.2
	
	
1508334982	21.6
	
	
	
	
	
1508336781	19.7
	
	
1508337671	19.4
	
1508338581	18.9
	
1508339476	18.5
	
	
	
	
	
1508341276	17.9
	
	
	
	
	
1508343081	17.1
	
	
1508343977	16.4
	
1508344887	15.6
	
	
1508345777	14.6
	
	
1508346672	13.8
	
	
1508347582	13.1
	
	
	
	
	
	
	
	
1508350277	11.5
	
	
1508351186	11.1
	
	
	
1508352077	10.6
	
1508352972	10.4
	
	
	
	
	
1508354772	11.9
	
1508355681	9.5
	
	
	
1508356577	9.3
	
1508357487	9
	
	
	
	
	
1508359272	8.7
	
	
1508360182	8.4
	
	
	
	
	
1508361981	8
	
	
1508362877	7.9
	
	
1508363787	7.8
	
	
1508364676	7.6
	
	
	
	
	
1508366482	7.2
	
	
1508367372	6.8
	
	
1508368281	6.8
	
	
1508369177	6.9
	
	
	
1508370086	6.9
	
1508370976	6.6
	
	
1508371871	7.2
	
	
1508372781	7.5
	
	
	
	
	
	
	
	
1508375476	7.2
	
	
1508376387	7.4
	
	
	
1508377276	7.5
	
1508378171	7.5
	
	
	
	
	
1508379971	7.5
	
	
1508380881	7.4
